Piping Class,Size,SCH,Wall thickness,Material_Name,PMSMat_Categories,PMSMat_Cat,Rating,Corrosion
31086,2,40,3.9116,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31086,3,40,5.4864,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31086,4,40,6.0198,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31086,6,40,7.112,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31086,8,30,7.0358,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31086,10,30,7.7978,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31086,12,30,8.382,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31086,14,30,9.525,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31086,16,30,9.525,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31086,18,30,11.1252,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31086,20,30,12.7,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31086,24,30,14.2748,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31092,1,160,6.35,ASTM A106-B,Carbon steel,CS,300,3
31092,1.5,160,7.1374,ASTM A106-B,Carbon steel,CS,300,3
31092,2,80,5.5372,ASTM A106-B,Carbon steel,CS,300,3
31092,3,80,7.62,ASTM A106-B,Carbon steel,CS,300,3
31092,4,80,8.5598,ASTM A106-B,Carbon steel,CS,300,3
31092,6,80,10.9728,ASTM A106-B,Carbon steel,CS,300,3
31092,8,80,12.7,ASTM A106-B,Carbon steel,CS,300,3
31092,10,80,15.0876,ASTM A106-B,Carbon steel,CS,300,3
31092,12,80,17.4752,ASTM A106-B,Carbon steel,CS,300,3
31092-KS,1,160,6.35,ASTM A333-6,Carbon steel F-Gr,CS,300,3
31092-KS,1.5,160,7.1374,ASTM A333-6,Carbon steel F-Gr,CS,300,3
31092-KS,2,80,5.5372,ASTM A333-6,Carbon steel F-Gr,CS,300,3
31092-KS,3,80,7.62,ASTM A333-6,Carbon steel F-Gr,CS,300,3
31092-KS,4,80,8.5598,ASTM A333-6,Carbon steel F-Gr,CS,300,3
31092-KS,6,80,10.9728,ASTM A333-6,Carbon steel F-Gr,CS,300,3
31092-KS,8,80,12.7,ASTM A333-6,Carbon steel F-Gr,CS,300,3
31092-KS,10,80,15.0876,ASTM A333-6,Carbon steel F-Gr,CS,300,3
31092-KS,12,80,17.4752,ASTM A333-6,Carbon steel F-Gr,CS,300,3
31093,1,XXS,9.0932,ASTM A106-B,Carbon steel,CS,300,6
31093,1.5,XXS,10.16,ASTM A106-B,Carbon steel,CS,300,6
31093,2,160,8.7376,ASTM A106-B,Carbon steel,CS,300,6
31093,3,160,11.1252,ASTM A106-B,Carbon steel,CS,300,6
31093,4,120,11.1252,ASTM A106-B,Carbon steel,CS,300,6
31093,6,80,10.9728,ASTM A106-B,Carbon steel,CS,300,6
31093,8,80,12.7,ASTM A106-B,Carbon steel,CS,300,6
31093,10,60,12.7,ASTM A106-B,Carbon steel,CS,300,6
31093,12,60,14.2748,ASTM A106-B,Carbon steel,CS,300,6
31093-KS,1,XXS,9.0932,ASTM A333-6,Carbon steel F-Gr,CS,300,6
31093-KS,1.5,XXS,10.16,ASTM A333-6,Carbon steel F-Gr,CS,300,6
31093-KS,2,160,8.7376,ASTM A333-6,Carbon steel F-Gr,CS,300,6
31093-KS,3,160,11.1252,ASTM A333-6,Carbon steel F-Gr,CS,300,6
31093-KS,4,120,11.1252,ASTM A333-6,Carbon steel F-Gr,CS,300,6
31093-KS,6,80,10.9728,ASTM A333-6,Carbon steel F-Gr,CS,300,6
31093-KS,8,80,12.7,ASTM A333-6,Carbon steel F-Gr,CS,300,6
31093-KS,10,60,12.7,ASTM A333-6,Carbon steel F-Gr,CS,300,6
31093-KS,12,60,14.2748,ASTM A333-6,Carbon steel F-Gr,CS,300,6
31141,0.5,80,3.7338,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,0.75,80,3.9116,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,1,80,4.5466,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,1.5,80,5.08,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,2,40,3.9116,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,3,40,5.4864,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,4,40,6.0198,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,6,40,7.112,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,8,30,7.0358,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,10,30,7.7978,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,12,30,8.382,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,14,30,9.525,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,16,30,9.525,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,18,30,11.1252,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,20,30,12.7,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,24,30,14.2748,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141,30,30,15.875,ASTM A672-C65 cl22,Carbon steel M-Sour,CS,300,1
31141,36,40,19.05,ASTM A672-C65 cl22,Carbon steel M-Sour,CS,300,1
31141,42,20.6,20.6,ASTM A672-C65 cl22,Carbon steel M-Sour,CS,300,1
31141,48,23.8,23.8,ASTM A672-C65 cl22,Carbon steel M-Sour,CS,300,1
31141-29,0.5,80,3.7338,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,0.75,80,3.9116,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,1,80,4.5466,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,1.5,80,5.08,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,2,40,3.9116,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,3,40,5.4864,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,4,40,6.0198,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,6,40,7.112,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,8,30,7.0358,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,10,30,7.7978,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,12,30,8.382,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,14,30,9.525,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,16,30,9.525,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,18,30,11.1252,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,20,30,12.7,ASTM A106-B,Carbon steel M-Sour,CS,300,1
31141-29,24,30,14.2748,ASTM A333-6,Carbon steel M-Sour,CS,300,1
31141-29,30,30,15.875,ASTM A671-CC65 cl 22,Carbon steel M-Sour,CS,300,1
31141-29,36,40,19.05,ASTM A671-CC65 cl 22,Carbon steel M-Sour,CS,300,1
31141-29,42,20.6,20.6,ASTM A671-CC65 cl 22,Carbon steel M-Sour,CS,300,1
31141-29,48,23.8,23.8,ASTM A671-CC65 cl 22,Carbon steel M-Sour,CS,300,1
31141-KS,0.5,80,3.7338,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,0.75,80,3.9116,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,1,80,4.5466,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,1.5,80,5.08,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,2,40,3.9116,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,3,40,5.4864,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,4,40,6.0198,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,6,40,7.112,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,8,30,7.0358,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,10,30,7.7978,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,12,30,8.382,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,14,30,9.525,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,16,30,9.525,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,18,30,11.1252,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,20,30,12.7,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,24,30,14.2748,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,30,30,15.875,ASTM A671-CC65 cl 22,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,36,40,19.05,ASTM A671-CC65 cl 22,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,42,20.6,20.6,ASTM A671-CC65 cl 22,Carbon steel F-Gr M-Sour,CS,300,1
31141-KS,48,23.8,23.8,ASTM A671-CC65 cl 22,Carbon steel F-Gr M-Sour,CS,300,1
31142,0.5,160,4.7752,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,0.75,160,5.5626,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,1,160,6.35,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,1.5,160,7.1374,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,2,80,5.5372,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,3,80,7.62,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,4,40,6.0198,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,6,40,7.112,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,8,40,8.1788,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,10,40,9.271,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,12,40,10.3124,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,14,40,11.1252,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,16,40,12.7,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,18,40,14.2748,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,20,40,15.0876,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,24,40,17.4752,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142,30,17.5,17.5,ASTM A672-C65 cl22,Carbon steel M-Sour,CS,300,3
31142,36,20.6,20.6,ASTM A672-C65 cl22,Carbon steel M-Sour,CS,300,3
31142,42,23.8,23.8,ASTM A672-C65 cl22,Carbon steel M-Sour,CS,300,3
31142,48,25.4,25.4,ASTM A671-CC65 cl 22,Carbon steel M-Sour,CS,300,3
31142-29,0.5,160,4.7752,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,0.75,160,5.5626,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,1,160,6.35,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,1.5,160,7.1374,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,2,80,5.5372,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,3,80,7.62,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,4,40,6.0198,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,6,40,7.112,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,8,40,8.1788,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,10,40,9.271,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,12,40,10.3124,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,14,40,11.1252,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,16,40,12.7,ASTM A106-B,Carbon steel M-Sour,CS,300,3
31142-29,18,40,14.2748,ASTM A333-6,Carbon steel M-Sour,CS,300,3
31142-29,20,40,15.0876,ASTM A333-6,Carbon steel M-Sour,CS,300,3
31142-29,24,40,17.4752,ASTM A333-6,Carbon steel M-Sour,CS,300,3
31142-29,30,17.5,17.5,ASTM A671-CC65 cl 22,Carbon steel M-Sour,CS,300,3
31142-29,36,20.6,20.6,ASTM A671-CC65 cl 22,Carbon steel M-Sour,CS,300,3
31142-29,42,23.8,23.8,ASTM A671-CC65 cl 22,Carbon steel M-Sour,CS,300,3
31142-29,48,25.4,25.4,ASTM A671-CC65 cl 22,Carbon steel M-Sour,CS,300,3
31142-KS,0.5,160,4.7752,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,0.75,160,5.5626,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,1,160,6.35,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,1.5,160,7.1374,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,2,80,5.5372,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,3,80,7.62,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,4,40,6.0198,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,6,40,7.112,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,8,40,8.1788,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,10,40,9.271,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,12,40,10.3124,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,14,40,11.1252,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,16,40,12.7,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,18,40,14.2748,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,20,40,15.0876,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,24,40,17.4752,ASTM A333-6,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,30,17.5,17.5,ASTM A671-CC65 cl 22,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,36,20.6,20.6,ASTM A671-CC65 cl 22,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,42,23.8,23.8,ASTM A671-CC65 cl 22,Carbon steel F-Gr M-Sour,CS,300,3
31142-KS,48,25.4,25.4,ASTM A671-CC65 cl 22,Carbon steel F-Gr M-Sour,CS,300,3
31160,0.5,80,3.7338,ASTM A106-B,Carbon steel [A],CS,300,1
31160,0.75,80,3.9116,ASTM A106-B,Carbon steel [A],CS,300,1
31160,1,80,4.5466,ASTM A106-B,Carbon steel [A],CS,300,1
31160,1.5,80,5.08,ASTM A106-B,Carbon steel [A],CS,300,1
31160,2,40,3.9116,ASTM A106-B,Carbon steel [A],CS,300,1
31160,3,40,5.4864,ASTM A106-B,Carbon steel [A],CS,300,1
31160,4,40,6.0198,ASTM A106-B,Carbon steel [A],CS,300,1
31160,6,40,7.112,ASTM A106-B,Carbon steel [A],CS,300,1
31160,8,30,7.0358,ASTM A106-B,Carbon steel [A],CS,300,1
31160,10,30,7.7978,ASTM A106-B,Carbon steel [A],CS,300,1
31160,12,30,8.382,ASTM A106-B,Carbon steel [A],CS,300,1
31160,14,30,9.525,ASTM A106-B,Carbon steel [A],CS,300,1
31160,16,30,9.525,ASTM A106-B,Carbon steel [A],CS,300,1
31160,18,30,11.1252,ASTM A106-B,Carbon steel [A],CS,300,1
31160,20,30,12.7,ASTM A106-B,Carbon steel [A],CS,300,1
31160,24,30,14.2748,ASTM A106-B,Carbon steel [A],CS,300,1
31160,30,30,15.875,ASTM A672-C65 cl22,Carbon steel [A],CS,300,1
31160,36,40,19.05,ASTM A672-C65 cl22,Carbon steel [A],CS,300,1
31160-29,0.5,80,3.7338,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,0.75,80,3.9116,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,1,80,4.5466,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,1.5,80,5.08,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,2,40,3.9116,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,3,40,5.4864,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,4,40,6.0198,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,6,40,7.112,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,8,30,7.0358,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,10,30,7.7978,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,12,30,8.382,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,14,30,9.525,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,16,30,9.525,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,18,30,11.1252,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,20,30,12.7,ASTM A106-B,Carbon steel [A],CS,300,1
31160-29,24,30,14.2748,ASTM A333-6,Carbon steel [A],CS,300,1
31160-29,30,30,15.875,ASTM A671-CC65 cl 22,Carbon steel [A],CS,300,1
31160-29,36,40,19.05,ASTM A671-CC65 cl 22,Carbon steel [A],CS,300,1
31160-LNG,0.5,80,3.7338,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,0.75,80,3.9116,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,1,80,4.5466,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,1.5,80,5.08,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,2,40,3.9116,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,3,40,5.4864,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,4,40,6.0198,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,6,40,7.112,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,8,30,7.0358,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,10,30,7.7978,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,12,30,8.382,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,14,30,9.525,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,16,30,9.525,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,18,30,11.1252,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,20,30,12.7,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,24,30,14.2748,ASTM A106-B,Carbon steel [A],CS,300,1
31160-LNG,30,30,15.875,ASTM A672-C65 cl22,Carbon steel [A],CS,300,1
31160-LNG,36,40,19.05,ASTM A672-C65 cl22,Carbon steel [A],CS,300,1
31174,30,14.3,14.3,ASTM A671-CC65 cl 22,Carbon steel LT M-Sour PWHT,LT,300,1
31174,36,30,15.875,ASTM A671-CC65 cl 22,Carbon steel LT M-Sour PWHT,LT,300,1
31174,42,19.1,19.1,ASTM A671-CC65 cl 22,Carbon steel LT M-Sour PWHT,LT,300,1
31174,48,20.6,20.6,ASTM A671-CC65 cl 22,Carbon steel LT M-Sour PWHT,LT,300,1
31174,0.5,80,3.7338,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,0.75,80,3.9116,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,1,80,4.5466,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,1.5,80,5.08,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,2,40,3.9116,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,3,40,5.4864,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,4,40,6.0198,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,6,40,7.112,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,8,30,7.0358,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,10,30,7.7978,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,12,30,8.382,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,14,30,9.525,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,16,30,9.525,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,18,30,11.1252,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,20,30,12.7,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31174,24,30,14.2748,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel LT M-Sour PWHT,LT,300,1
31175,0.5,80,3.7338,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,0.75,80,3.9116,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,1,80,4.5466,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,1.5,80,5.08,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,2,40,3.9116,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,3,40,5.4864,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,4,40,6.0198,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,6,40,7.112,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,8,30,7.0358,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,10,30,7.7978,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,12,30,8.382,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,14,30,9.525,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,16,30,9.525,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,18,30,11.1252,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,20,30,12.7,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,24,30,14.2748,ASTM A333-6,Carbon steel LT H-Sour,LT,300,1
31175,30,14.3,14.3,ASTM A671-CC65 cl 22,Carbon steel LT H-Sour,LT,300,1
31175,36,30,15.875,ASTM A671-CC65 cl 22,Carbon steel LT H-Sour,LT,300,1
31175,42,19.1,19.1,ASTM A671-CC65 cl 22,Carbon steel LT H-Sour,LT,300,1
31175,48,20.6,20.6,ASTM A671-CC65 cl 22,Carbon steel LT H-Sour,LT,300,1
31176,0.5,160,4.7752,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,0.75,160,5.5626,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,1,160,6.35,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,1.5,160,7.1374,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,2,80,5.5372,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,3,80,7.62,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,4,40,6.0198,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,6,40,7.112,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,8,40,8.1788,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,10,40,9.271,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,12,40,10.3124,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,14,40,11.1252,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,16,40,12.7,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,18,40,14.2748,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,20,40,15.0876,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,24,40,17.4752,ASTM A333-6,Carbon steel LT H-Sour,LT,300,3
31176,30,30,15.875,ASTM A671-CC65 cl 22,Carbon steel LT H-Sour,LT,300,3
31176,36,40,19.05,ASTM A671-CC65 cl 22,Carbon steel LT H-Sour,LT,300,3
31176,42,20.6,20.6,ASTM A671-CC65 cl 22,Carbon steel LT H-Sour,LT,300,3
31176,48,23.8,23.8,ASTM A671-CC65 cl 22,Carbon steel LT H-Sour,LT,300,3
31180,0.5,80,3.7338,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,0.75,80,3.9116,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,1,80,4.5466,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,1.5,80,5.08,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,2,40,3.9116,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,3,40,5.4864,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,4,40,6.0198,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,6,40,7.112,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,8,30,7.0358,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,10,30,7.7978,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,12,30,8.382,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,14,30,9.525,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,16,30,9.525,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,18,30,11.1252,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,20,30,12.7,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,24,30,14.2748,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180,30,14.3,14.3,ASTM A671-CC65 cl 22,Carbon steel LT M-Sour,LT,300,1
31180,36,30,15.875,ASTM A671-CC65 cl 22,Carbon steel LT M-Sour,LT,300,1
31180,42,19.1,19.1,ASTM A671-CC65 cl 22,Carbon steel LT M-Sour,LT,300,1
31180,48,20.6,20.6,ASTM A671-CC65 cl 22,Carbon steel LT M-Sour,LT,300,1
31180-LNG,0.5,80,3.7338,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180-LNG,0.75,80,3.9116,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180-LNG,1,80,4.5466,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180-LNG,1.5,80,5.08,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180-LNG,2,40,3.9116,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180-LNG,3,40,5.4864,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180-LNG,4,40,6.0198,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180-LNG,6,40,7.112,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180-LNG,8,30,7.0358,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180-LNG,10,30,7.7978,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
31180-LNG,12,30,8.382,ASTM A333-6,Carbon steel LT M-Sour,LT,300,1
